source,target,relation,label,type
wrap,ruffles,create,ADD,Implicit
wrap,Nila,has,ADD,Implicit
wrap,color,makes,ADD,Implicit
wrap,lace,made,ADD,Implicit
wrap,silk,creates,ADD,Implicit
wrap,Work,wrap,ADD,Implicit
wrap,brocade,features,ADD,Implicit
wrap,Pauline,lined,ADD,Implicit
wrap,Micro,dropped,ADD,Implicit
wrap,fit,gives,ADD,Implicit
wrap,summer,has,ADD,Implicit
wrap,Set,features,ADD,Implicit
wrap,stripe,sleeve,ADD,Implicit
wrap,cut,makes,ADD,Implicit
wrap,detales,has,ADD,Implicit
wrap,vegan,dyed,ADD,Implicit
wrap,Enjoy,wear,ADD,Implicit
wrap,pattern,features,ADD,Implicit
wrap,parts,features,ADD,Implicit
wrap,line,features,ADD,Implicit
wrap,sweetheart,features,ADD,Implicit
wrap,slip,allow,ADD,Implicit
wrap,wool,fitted,ADD,Implicit
wrap,occasions,Rent,ADD,Implicit
wrap,leather,wear,ADD,Implicit
wrap,Aurora,has,ADD,Implicit
wrap,silhoette,gives,ADD,Implicit
wrap,body,features,ADD,Implicit
wrap,touch,features,ADD,Implicit
wrap,beauty,has,ADD,Implicit
wrap,Hadiya,features,ADD,Implicit
wrap,print,featuring,ADD,Implicit
wrap,Holzweiler,comes,ADD,Implicit
wrap,details,contour,ADD,Implicit
wrap,iridescent,frame,ADD,Implicit
wrap,knee,cut,ADD,Implicit
wrap,shirt,dressed,ADD,Implicit
wrap,star,allows,ADD,Implicit
wrap,Button,flowing,ADD,Implicit
wrap,features,tiered,ADD,Implicit
wrap,timeless,has,ADD,Implicit
wrap,waist,lined,ADD,Implicit
wrap,fall,pleated,ADD,Implicit
wrap,cotton,has,ADD,Implicit
wrap,Aida,made,ADD,Implicit
wrap,v,drapes,ADD,Implicit
wrap,midnight,wins,ADD,Implicit
wrap,zipper,features,ADD,Implicit
wrap,eye,features,ADD,Implicit
wrap,cocktail,adds,ADD,Implicit
wrap,ways,knit,ADD,Implicit
wrap,Kada,shaped,ADD,Implicit
wrap,peplum,knit,ADD,Implicit
wrap,smocking,falls,ADD,Implicit
wrap,year,dress,ADD,Implicit
wrap,Sanne,has,ADD,Implicit
wrap,Urban,has,ADD,Implicit
wrap,number,decide,ADD,Implicit
wrap,silky,features,ADD,Implicit
wrap,sparkles,built,ADD,Implicit
wrap,cobalt,Dress,ADD,Implicit
wrap,dots,covered,ADD,Implicit
wrap,party,going,ADD,Implicit
wrap,flower,Embellished,ADD,Implicit
wrap,ROTATE,closes,ADD,Implicit
wrap,sweater,has,ADD,Implicit
wrap,Kaftan,Say,ADD,Implicit
wrap,A-,features,ADD,Implicit
wrap,velvet,has,ADD,Implicit
wrap,dream,cut,ADD,Implicit
wrap,occasion,has,ADD,Implicit
wrap,style,Look,ADD,Implicit
wrap,Dress,says,ADD,Implicit
wrap,neck,goes,ADD,Implicit
wrap,Alice,has,ADD,Implicit
wrap,Vegan,dyed,ADD,Implicit
wrap,Jealyn,gives,ADD,Implicit
wrap,V,has,ADD,Implicit
wrap,event,closes,ADD,Implicit
wrap,black,viscose,ADD,Implicit
wrap,maxi,makes,ADD,Implicit
wrap,Esilca,sleeved,ADD,Implicit
wrap,crepe,has,ADD,Implicit
wrap,wear,Dress,ADD,Implicit
wrap,zebra,striped,ADD,Implicit
wrap,polyester,drying,ADD,Implicit
wrap,goddess,comes,ADD,Implicit
wrap,Park,decide,ADD,Implicit
wrap,FWSS,features,ADD,Implicit
wrap,flannel,features,ADD,Implicit
wrap,Maud,channelling,ADD,Implicit
wrap,boatneck,falls,ADD,Implicit
wrap,Torn,cut,ADD,Implicit
wrap,winter,works,ADD,Implicit
wrap,look,gives,ADD,Implicit
wrap,Yasmin,features,ADD,Implicit
wrap,hems,features,ADD,Implicit
wrap,Cilla,has,ADD,Implicit
wrap,Margit,inspired,ADD,Implicit
wrap,buttoning,dressed,ADD,Implicit
wrap,chiffon,ensures,ADD,Implicit
wrap,swing,made,ADD,Implicit
wrap,Female,decide,ADD,Implicit
wrap,night,twisted,ADD,Implicit
wrap,Rodebjer,ends,ADD,Implicit
wrap,silhouette,creates,ADD,Implicit
wrap,Ted,closes,ADD,Implicit
wrap,texture,paired,ADD,Implicit
wrap,%,printed,ADD,Implicit
wrap,bandage,Look,ADD,Implicit
wrap,Sena,features,ADD,Implicit
wrap,crochet,features,ADD,Implicit
wrap,cherry,features,ADD,Implicit
wrap,espadrilles,dress,ADD,Implicit
wrap,linen,introduces,ADD,Implicit
wrap,pockets,chambray,ADD,Implicit
wrap,shapes,beaded,ADD,Implicit
wrap,multi,colored,ADD,Implicit
wrap,pearls,closes,ADD,Implicit
wrap,frill,Pair,ADD,Implicit
wrap,neckline,gets,ADD,Implicit
wrap,Sandro,featuring,ADD,Implicit
wrap,lacing,features,ADD,Implicit
wrap,sequin,features,ADD,Implicit
wrap,kind,provides,ADD,Implicit
wrap,denim,ruffled,ADD,Implicit
wrap,belt,has,ADD,Implicit
wrap,simple,features,ADD,Implicit
wrap,corset,go,ADD,Implicit
wrap,flowy,printed,ADD,Implicit
wrap,class,says,ADD,Implicit
wrap,Carin,built,ADD,Implicit
wrap,button,get,ADD,Implicit
wrap,quality,give,ADD,Implicit
wrap,item,features,ADD,Implicit
wrap,halter,draped,ADD,Implicit
wrap,bodice,has,ADD,Implicit
wrap,Faithfull,gathered,ADD,Implicit
wrap,Features,Look,ADD,Implicit
wrap,Elisa,wear,ADD,Implicit
wrap,pintuck,features,ADD,Implicit
wrap,Berle,made,ADD,Implicit
wrap,brand,cut,ADD,Implicit
wrap,signature,features,ADD,Implicit
wrap,embroidery,features,ADD,Implicit
wrap,colors,features,ADD,Implicit
wrap,day,begins,ADD,Implicit
wrap,mesh,creates,ADD,Implicit
wrap,gold,combines,ADD,Implicit
wrap,staple,features,ADD,Implicit
wrap,Irina,features,ADD,Implicit
wrap,cardigan,inspired,ADD,Implicit
wrap,blazer,has,ADD,Implicit
wrap,Susann,has,ADD,Implicit
wrap,form,fitted,ADD,Implicit
wrap,jacket,has,ADD,Implicit
wrap,IBEN,has,ADD,Implicit
wrap,material,cut,ADD,Implicit
wrap,GANNI,sits,ADD,Implicit
wrap,Missoni,give,ADD,Implicit
wrap,DAY,features,ADD,Implicit
wrap,Joyce,made,ADD,Implicit
wrap,tie,features,ADD,Implicit
wrap,Coast,mermaid,ADD,Implicit
wrap,multicolor,ribbed,ADD,Implicit
wrap,seasons,gives,ADD,Implicit
wrap,arms,comes,ADD,Implicit
wrap,skirt,fastening,ADD,Implicit
wrap,shift,cut,ADD,Implicit
wrap,Dre,closes,ADD,Implicit
wrap,sequins,features,ADD,Implicit
wrap,chunky,dressed,ADD,Implicit
wrap,split,features,ADD,Implicit
wrap,Raven,has,ADD,Implicit
wrap,skirt,Pair,ADD,Implicit
wrap,Ari,works,ADD,Implicit
wrap,neck,gives,ADD,Implicit
wrap,Marine,works,ADD,Implicit
wrap,line,gives,ADD,Implicit
wrap,Chiara,works,ADD,Implicit
wrap,mint,featuring,ADD,Implicit
wrap,gold,covered,ADD,Implicit
wrap,flirty,features,ADD,Implicit
wrap,vegan,features,ADD,Implicit
wrap,vegen,dyed,ADD,Implicit
wrap,Annika,features,ADD,Implicit
wrap,velvet,has,ADD,Implicit
wrap,jacquard,adds,ADD,Implicit
wrap,statement,knit,ADD,Implicit
wrap,waistline,has,ADD,Implicit
wrap,cuffs,give,ADD,Implicit
wrap,Reformation,Buttoned,ADD,Implicit
wrap,shirt,features,ADD,Implicit
wrap,coat,made,ADD,Implicit
wrap,line,go,ADD,Implicit
wrap,knee,Look,ADD,Implicit
wrap,ankle,flattering,ADD,Implicit
wrap,cuffs,sleeve,ADD,Implicit
wrap,skirt,features,ADD,Implicit
wrap,floor,Look,ADD,Implicit
wrap,shoulder,ruffle,ADD,Implicit
wrap,Maud,made,ADD,Implicit
wrap,lace,Pair,ADD,Implicit
wrap,evenings,Stay,ADD,Implicit
wrap,tie,features,ADD,Implicit
wrap,button,inspired,ADD,Implicit
wrap,mermaid,cut,ADD,Implicit
wrap,tulle,embellished,ADD,Implicit
wrap,season,decorated,ADD,Implicit
wrap,evening,features,ADD,Implicit
wrap,lovey,has,ADD,Implicit
wrap,maxi,cut,ADD,Implicit
wrap,halter,features,ADD,Implicit
wrap,buttons,features,ADD,Implicit
wrap,lace,closes,ADD,Implicit
wrap,shirt,has,ADD,Implicit
wrap,skirt,dress,ADD,Implicit
wrap,beauty,decide,ADD,Implicit
wrap,lace,features,ADD,Implicit
wrap,print,features,ADD,Implicit
wrap,Les,puffed,ADD,Implicit
wrap,Crépe,has,ADD,Implicit
wrap,Heavy,has,ADD,Implicit
wrap,Jamie,styled,ADD,Implicit
wrap,Mini,gives,ADD,Implicit
wrap,Silk,cut,ADD,Implicit
wrap,Lorelei,add,ADD,Implicit
wrap,shirt,features,ADD,Implicit
slack,Issey,made,ADD,Implicit
slack,Jess,designed,ADD,Implicit
slack,Rodebjer,Sigrid,ADD,Implicit
pant,cardigan,made,ADD,Implicit
pant,Skirt,made,ADD,Implicit
pant,sweater,made,ADD,Implicit
pant,Sweater,knit.wear,ADD,Implicit
pant,Kupong,made,ADD,Implicit
pant,%,made,ADD,Implicit
pant,Kaula,fitted,ADD,Implicit
pant,Isondo,fitted,ADD,Implicit
pant,Devy,ends,ADD,Implicit
pant,Audette,made,ADD,Implicit
pant,Phyllis,fitted,ADD,Implicit
pant,Ali,made,ADD,Implicit
pant,Zinnia,made,ADD,Implicit
pant,Maggie,fitted,ADD,Implicit
pant,Aria,fitted,ADD,Implicit
pant,Walta,fitted,ADD,Implicit
pant,Esztia,ensures,ADD,Implicit
pant,Claire,love,ADD,Implicit
pant,Haddie,ends,ADD,Implicit
pant,Vatusia,ends,ADD,Implicit
pant,Iris,made,ADD,Implicit
pant,dress,ends,ADD,Implicit
pant,Arlette,features,ADD,Implicit
pant,Magna,ends,ADD,Implicit
pant,Tanner,made,ADD,Implicit
pant,Orma,certified,ADD,Implicit
pant,Shakina,ends,ADD,Implicit
pant,Alma,ends,ADD,Implicit
pant,tunic,made,ADD,Implicit
Bumble,Poplin,has,ADD,Implicit
Bumble,Dress,has,ADD,Implicit
Bumble,Halterneck,gives,ADD,Implicit
Bumble,Sissy,gives,ADD,Implicit
Bumble,Delicate,has,ADD,Implicit
Bumble,Barrie,crafted,ADD,Implicit
Bumble,Pailette,Embellished,ADD,Implicit
Maxi,Dante,makes,ADD,Implicit
Maxi,Ariella,fitted,ADD,Implicit
Maxi,Embellished,has,ADD,Implicit
Maxi,Valencia,has,ADD,Implicit
Maxi,Pauline,combined,ADD,Implicit
Maxi,Tulipe,gives,ADD,Implicit
Maxi,Sissi,comes,ADD,Implicit
Maxi,Mante,has,ADD,Implicit
Maxi,Ferdinand,features,ADD,Implicit
Maxi,Michelle,has,ADD,Implicit
Maxi,Katrina,features,ADD,Implicit
Maxi,Floral,has,ADD,Implicit
Maxi,Washes,features,ADD,Implicit
Maxi,Blarney,makes,ADD,Implicit
Maxi,Yvonne,drapes,ADD,Implicit
Maxi,Basic,fits,ADD,Implicit
Maxi,Carlos,makes,ADD,Implicit
Maxi,Ramitapw,has,ADD,Implicit
Maxi,Burgundy,cut,ADD,Implicit
Maxi,Verona,makes,ADD,Implicit
Maxi,look,has,ADD,Implicit
Maxi,Vigga,wear,ADD,Implicit
Maxi,Hidra,come,ADD,Implicit
Maxi,Gigi,has,ADD,Implicit
Maxi,Jolene,made,ADD,Implicit
Maxi,Søgne,made,ADD,Implicit
Maxi,Giseba,ends,ADD,Implicit
Maxi,Awinita,features,ADD,Implicit
Maxi,Daisy,features,ADD,Implicit
Maxi,Silk,cut,ADD,Implicit
Maxi,T,shaped,ADD,Implicit
Maxi,Drew,makes,ADD,Implicit
Maxi,Adela,comes,ADD,Implicit
Maxi,Mika,has,ADD,Implicit
Maxi,Piper,has,ADD,Implicit
Maxi,Marcella,made,ADD,Implicit
Maxi,Evie,ensures,ADD,Implicit
Maxi,Barton,has,ADD,Implicit
Maxi,Lorena,has,ADD,Implicit
Maxi,dress,says,ADD,Implicit
Maxi,Annabel,fitting,ADD,Implicit
Maxi,Carlota,has,ADD,Implicit
Maxi,Dina,falls,ADD,Implicit
Maxi,Ales,makes,ADD,Implicit
Maxi,Viola,has,ADD,Implicit
Maxi,Magritta,has,ADD,Implicit
Maxi,Lita,has,ADD,Implicit
Maxi,Milly,has,ADD,Implicit
Maxi,Luann,features,ADD,Implicit
Maxi,Valeria,has,ADD,Implicit
Maxi,Simone,has,ADD,Implicit
Maxi,Daphne,features,ADD,Implicit
Maxi,Christos,features,ADD,Implicit
Maxi,Sienna,Wear,ADD,Implicit
Maxi,Esme,has,ADD,Implicit
Maxi,Summer,made,ADD,Implicit
Maxi,Klara,features,ADD,Implicit
Maxi,Ellie,has,ADD,Implicit
Maxi,Cindy,gets,ADD,Implicit
Maxi,Ruby,features,ADD,Implicit
Maxi,Derby,Bring,ADD,Implicit
Maxi,Rina,lined,ADD,Implicit
Maxi,Francesca,has,ADD,Implicit
Maxi,Serena,has,ADD,Implicit
Maxi,Cost,has,ADD,Implicit
Maxi,Savannah,features,ADD,Implicit
Maxi,Lana,embodies,ADD,Implicit
Maxi,Juliette,makes,ADD,Implicit
Maxi,Cebina,makes,ADD,Implicit
Maxi,Michaela,comes,ADD,Implicit
Maxi,Eira,ending,ADD,Implicit
Maxi,Shakti,dressed,ADD,Implicit
Maxi,Ariane,has,ADD,Implicit
Maxi,Isaline,has,ADD,Implicit
Maxi,Noon,has,ADD,Implicit
Maxi,Augusta,styled,ADD,Implicit
Maxi,Rita,features,ADD,Implicit
Maxi,Mediterranean,creates,ADD,Implicit
Maxi,Lucille,made,ADD,Implicit
Maxi,Abhy,gives,ADD,Implicit
Maxi,Linetta,featuring,ADD,Implicit
Maxi,Dizzy,has,ADD,Implicit
Maxi,Enja,has,ADD,Implicit
Maxi,Relief,cascading,ADD,Implicit
Maxi,Sanne,have,ADD,Implicit
Maxi,Leiko,features,ADD,Implicit
Maxi,Beatrice,see,ADD,Implicit
Maxi,Kitty,made,ADD,Implicit
Maxi,Lena,comes,ADD,Implicit
Maxi,Vanya,comes,ADD,Implicit
Maxi,Merrill,gives,ADD,Implicit
Maxi,Rebecca,features,ADD,Implicit
Maxi,Adena,features,ADD,Implicit
Maxi,Skater,formed,ADD,Implicit
Maxi,Clementine,wear,ADD,Implicit
Maxi,Mona,has,ADD,Implicit
Maxi,Analise,screams,ADD,Implicit
Maxi,Athena,features,ADD,Implicit
Maxi,Jeanni,trimming,ADD,Implicit
Maxi,Olivia,giving,ADD,Implicit
Maxi,Holly,features,ADD,Implicit
Maxi,Monica,has,ADD,Implicit
Maxi,Naomi,made,ADD,Implicit
Maxi,Lora,closes,ADD,Implicit
Maxi,Odense,detailed,ADD,Implicit
Maxi,Pyper,has,ADD,Implicit
Maxi,Mina,give,ADD,Implicit
Maxi,Donna,works,ADD,Implicit
Maxi,Maryanne,goes,ADD,Implicit
Maxi,Grith,ruched,ADD,Implicit
Maxi,Urilanca,crafted,ADD,Implicit
Maxi,Isobal,makes,ADD,Implicit
Maxi,Colette,has,ADD,Implicit
Maxi,Lemon,has,ADD,Implicit
Maxi,Denise,has,ADD,Implicit
Maxi,Julia,features,ADD,Implicit
Maxi,Tunic,decide,ADD,Implicit
Maxi,Pants,Waisted,ADD,Implicit
Platinum,Angelonia,comes,ADD,Implicit
Platinum,Samycras,breasted,ADD,Implicit
Platinum,Contrast,toned,ADD,Implicit
Platinum,style,falling,ADD,Implicit
Platinum,Claire,made,ADD,Implicit
Platinum,Silk,featuring,ADD,Implicit
Platinum,Nova,has,ADD,Implicit
Platinum,Avery,comes,ADD,Implicit
Blazer,Cuff,buttons,ADD,Implicit
Blazer,crochet,has,ADD,Implicit
Blazer,Aiya,braided,ADD,Implicit
Blazer,blazer,Wear,ADD,Implicit
Blazer,grey,makes,ADD,Implicit
Blazer,bag,features,ADD,Implicit
Blazer,dress,Look,ADD,Implicit
Blazer,sleeves,make,ADD,Implicit
Blazer,silk,Embrace,ADD,Implicit
Blazer,chunky,knit,ADD,Implicit
Blazer,level,Take,ADD,Implicit
Blazer,Rodebjer,love,ADD,Implicit
Blazer,Dress,cut,ADD,Implicit
Blazer,Washes,features,ADD,Implicit
Blazer,Satin,cut,ADD,Implicit
Blazer,Geometric,gathered,ADD,Implicit
Mariposa,Tahiti,recommend,ADD,Implicit
Mariposa,Adam,made,ADD,Implicit
Mariposa,Joan,recommend,ADD,Implicit
Mariposa,Ark,hang,ADD,Implicit
Isondo,Kaula,fitted,ADD,Implicit
Isondo,Devy,ends,ADD,Implicit
Isondo,Audette,made,ADD,Implicit
Isondo,Phyllis,fitted,ADD,Implicit
Isondo,Ali,made,ADD,Implicit
Isondo,Zinnia,made,ADD,Implicit
Isondo,Maggie,fitted,ADD,Implicit
Isondo,Aria,fitted,ADD,Implicit
Isondo,Walta,fitted,ADD,Implicit
Isondo,Esztia,ensures,ADD,Implicit
Isondo,Claire,love,ADD,Implicit
Isondo,Haddie,ends,ADD,Implicit
Isondo,Vatusia,ends,ADD,Implicit
Isondo,Iris,made,ADD,Implicit
Isondo,dress,ends,ADD,Implicit
Isondo,Arlette,features,ADD,Implicit
Isondo,Magna,ends,ADD,Implicit
Isondo,Tanner,made,ADD,Implicit
Isondo,Orma,certified,ADD,Implicit
Isondo,pant,Sigrid,ADD,Implicit
Isondo,Shakina,ends,ADD,Implicit
Isondo,Alma,ends,ADD,Implicit
Isondo,tunic,made,ADD,Implicit
Blue,White,flare,ADD,Implicit
Blue,Beige,waisted,ADD,Implicit
Blue,White,made,ADD,Implicit
Blue,Grey,regulates,ADD,Implicit
Blue,Dress,has,ADD,Implicit
Blue,Midi,lined,ADD,Implicit
Blue,jumpsuit,has,ADD,Implicit
Blue,Blouse,has,ADD,Implicit
Blue,Pink,’s,ADD,Implicit
Blue,Georgette,has,ADD,Implicit
Blue,Shirt,designed,ADD,Implicit
Bell,ESP,made,ADD,Implicit
Bell,Floral,’s,ADD,Implicit
Bell,Lace,have,ADD,Implicit
Bell,Black,cut,ADD,Implicit
Bell,Lovely,has,ADD,Implicit
Bell,ESP,made,ADD,Implicit
cardigan,garment,used,ADD,Implicit
cardigan,Carla,use,ADD,Implicit
cardigan,neck,features,ADD,Implicit
cardigan,shirt,has,ADD,Implicit
cardigan,Laupsa,has,ADD,Implicit
cardigan,A-,gatering,ADD,Implicit
cardigan,shirt,Get,ADD,Implicit
cardigan,length,go,ADD,Implicit
cardigan,skirt,created,ADD,Implicit
cardigan,Yasmin,shaped,ADD,Implicit
cardigan,midi,gives,ADD,Implicit
cardigan,flirty,paired,ADD,Implicit
cardigan,sweater,made,ADD,Implicit
cardigan,pant,made,ADD,Implicit
cardigan,Skirt,made,ADD,Implicit
cardigan,sweater,made,ADD,Implicit
cardigan,Sweater,knit.wear,ADD,Implicit
cardigan,Kupong,made,ADD,Implicit
cardigan,%,made,ADD,Implicit
cardigan,ways,makes,ADD,Implicit
cardigan,Cardigan,made,ADD,Implicit
cardigan,sweater,made,ADD,Implicit
cardigan,individuality,Express,ADD,Implicit
cardigan,statement,Make,ADD,Implicit
cardigan,gown,cut,ADD,Implicit
cardigan,jacquard,allows,ADD,Implicit
cardigan,burgundy,features,ADD,Implicit
cardigan,sweater,layering,ADD,Implicit
cardigan,neck,keeps,ADD,Implicit
cardigan,sand,ribbed,ADD,Implicit
cardigan,Cardigan,made,ADD,Implicit
cardigan,Turtleneck,made,ADD,Implicit
cardigan,FWSS,gives,ADD,Implicit
cardigan,turtleneck,made,ADD,Implicit
cardigan,fashion,has,ADD,Implicit
cardigan,skirt,pairs,ADD,Implicit
cardigan,style,knit,ADD,Implicit
cardigan,Sweet,slanted,ADD,Implicit
cardigan,bag,features,ADD,Implicit
cardigan,sweater,features,ADD,Implicit
cardigan,fun,catching,ADD,Implicit
cardigan,wrap,features,ADD,Implicit
cardigan,sun,gather,ADD,Implicit
cardigan,jacquard,has,ADD,Implicit
cardigan,fabric,made,ADD,Implicit
cardigan,Ane,makes,ADD,Implicit
cardigan,satin,made,ADD,Implicit
cardigan,viscose,fitted,ADD,Implicit
cardigan,sleeves,has,ADD,Implicit
cardigan,Peony,features,ADD,Implicit
cardigan,ruffles,create,ADD,Implicit
cardigan,sleeve,ruffled,ADD,Implicit
cardigan,Nila,has,ADD,Implicit
cardigan,color,makes,ADD,Implicit
cardigan,lace,made,ADD,Implicit
cardigan,silk,creates,ADD,Implicit
cardigan,Work,wrap,ADD,Implicit
cardigan,brocade,features,ADD,Implicit
cardigan,Pauline,lined,ADD,Implicit
cardigan,Micro,dropped,ADD,Implicit
cardigan,fit,gives,ADD,Implicit
cardigan,summer,has,ADD,Implicit
cardigan,Set,features,ADD,Implicit
cardigan,stripe,sleeve,ADD,Implicit
cardigan,cut,makes,ADD,Implicit
cardigan,detales,has,ADD,Implicit
cardigan,vegan,dyed,ADD,Implicit
cardigan,Enjoy,wear,ADD,Implicit
cardigan,pattern,features,ADD,Implicit
cardigan,parts,features,ADD,Implicit
cardigan,sweetheart,features,ADD,Implicit
cardigan,slip,allow,ADD,Implicit
cardigan,wool,fitted,ADD,Implicit
cardigan,occasions,Rent,ADD,Implicit
cardigan,leather,wear,ADD,Implicit
cardigan,Aurora,has,ADD,Implicit
cardigan,midi,has,ADD,Implicit
cardigan,silhoette,gives,ADD,Implicit
cardigan,body,features,ADD,Implicit
cardigan,touch,features,ADD,Implicit
cardigan,beauty,has,ADD,Implicit
cardigan,Hadiya,features,ADD,Implicit
cardigan,print,featuring,ADD,Implicit
cardigan,Holzweiler,comes,ADD,Implicit
cardigan,details,contour,ADD,Implicit
cardigan,iridescent,frame,ADD,Implicit
cardigan,knee,cut,ADD,Implicit
cardigan,shirt,dressed,ADD,Implicit
cardigan,star,allows,ADD,Implicit
cardigan,Button,flowing,ADD,Implicit
cardigan,features,tiered,ADD,Implicit
cardigan,timeless,has,ADD,Implicit
cardigan,waist,lined,ADD,Implicit
cardigan,fall,pleated,ADD,Implicit
cardigan,cotton,has,ADD,Implicit
cardigan,Aida,made,ADD,Implicit
cardigan,midnight,wins,ADD,Implicit
cardigan,zipper,features,ADD,Implicit
cardigan,eye,features,ADD,Implicit
cardigan,cocktail,adds,ADD,Implicit
cardigan,ways,knit,ADD,Implicit
cardigan,Kada,shaped,ADD,Implicit
cardigan,peplum,knit,ADD,Implicit
cardigan,smocking,falls,ADD,Implicit
cardigan,year,dress,ADD,Implicit
cardigan,Sanne,has,ADD,Implicit
cardigan,Urban,has,ADD,Implicit
cardigan,number,decide,ADD,Implicit
cardigan,silky,features,ADD,Implicit
cardigan,sparkles,built,ADD,Implicit
cardigan,cobalt,Dress,ADD,Implicit
cardigan,dots,covered,ADD,Implicit
cardigan,party,going,ADD,Implicit
cardigan,length,provides,ADD,Implicit
cardigan,flower,Embellished,ADD,Implicit
cardigan,ROTATE,closes,ADD,Implicit
cardigan,sweater,has,ADD,Implicit
cardigan,Kaftan,Say,ADD,Implicit
cardigan,A-,features,ADD,Implicit
cardigan,velvet,has,ADD,Implicit
cardigan,dream,cut,ADD,Implicit
cardigan,occasion,has,ADD,Implicit
cardigan,style,Look,ADD,Implicit
cardigan,Dress,says,ADD,Implicit
cardigan,neck,goes,ADD,Implicit
cardigan,Alice,has,ADD,Implicit
cardigan,Vegan,dyed,ADD,Implicit
cardigan,Jealyn,gives,ADD,Implicit
cardigan,V,has,ADD,Implicit
cardigan,event,closes,ADD,Implicit
cardigan,black,viscose,ADD,Implicit
cardigan,Esilca,sleeved,ADD,Implicit
cardigan,crepe,has,ADD,Implicit
cardigan,wear,Dress,ADD,Implicit
cardigan,zebra,striped,ADD,Implicit
cardigan,polyester,drying,ADD,Implicit
cardigan,goddess,comes,ADD,Implicit
cardigan,Park,decide,ADD,Implicit
cardigan,FWSS,features,ADD,Implicit
cardigan,flannel,features,ADD,Implicit
cardigan,Maud,channelling,ADD,Implicit
cardigan,boatneck,falls,ADD,Implicit
cardigan,Torn,cut,ADD,Implicit
cardigan,winter,works,ADD,Implicit
cardigan,look,gives,ADD,Implicit
cardigan,kimono,inspired,ADD,Implicit
cardigan,Yasmin,features,ADD,Implicit
cardigan,hems,features,ADD,Implicit
cardigan,Cilla,has,ADD,Implicit
cardigan,Margit,inspired,ADD,Implicit
cardigan,buttoning,dressed,ADD,Implicit
cardigan,chiffon,ensures,ADD,Implicit
cardigan,swing,made,ADD,Implicit
cardigan,Female,decide,ADD,Implicit
cardigan,night,twisted,ADD,Implicit
cardigan,Rodebjer,ends,ADD,Implicit
cardigan,silhouette,creates,ADD,Implicit
cardigan,Ted,closes,ADD,Implicit
cardigan,texture,paired,ADD,Implicit
cardigan,%,printed,ADD,Implicit
cardigan,shape,falls,ADD,Implicit
cardigan,bandage,Look,ADD,Implicit
cardigan,Sena,features,ADD,Implicit
cardigan,crochet,features,ADD,Implicit
cardigan,cherry,features,ADD,Implicit
cardigan,espadrilles,dress,ADD,Implicit
cardigan,linen,introduces,ADD,Implicit
cardigan,pockets,chambray,ADD,Implicit
cardigan,shapes,beaded,ADD,Implicit
cardigan,multi,colored,ADD,Implicit
cardigan,pearls,closes,ADD,Implicit
cardigan,frill,Pair,ADD,Implicit
cardigan,neckline,gets,ADD,Implicit
cardigan,Sandro,featuring,ADD,Implicit
cardigan,lacing,features,ADD,Implicit
cardigan,sequin,features,ADD,Implicit
cardigan,kind,provides,ADD,Implicit
cardigan,denim,ruffled,ADD,Implicit
cardigan,belt,has,ADD,Implicit
cardigan,simple,features,ADD,Implicit
cardigan,corset,go,ADD,Implicit
cardigan,flowy,printed,ADD,Implicit
cardigan,class,says,ADD,Implicit
cardigan,Carin,built,ADD,Implicit
cardigan,button,get,ADD,Implicit
cardigan,quality,give,ADD,Implicit
cardigan,item,features,ADD,Implicit
cardigan,halter,draped,ADD,Implicit
cardigan,bodice,has,ADD,Implicit
cardigan,Faithfull,gathered,ADD,Implicit
cardigan,Features,Look,ADD,Implicit
cardigan,Elisa,wear,ADD,Implicit
cardigan,pintuck,features,ADD,Implicit
cardigan,Berle,made,ADD,Implicit
cardigan,brand,cut,ADD,Implicit
cardigan,signature,features,ADD,Implicit
cardigan,embroidery,features,ADD,Implicit
cardigan,colors,features,ADD,Implicit
cardigan,day,begins,ADD,Implicit
cardigan,mesh,creates,ADD,Implicit
cardigan,gold,combines,ADD,Implicit
cardigan,staple,features,ADD,Implicit
cardigan,Irina,features,ADD,Implicit
cardigan,blazer,has,ADD,Implicit
cardigan,Susann,has,ADD,Implicit
cardigan,form,fitted,ADD,Implicit
cardigan,jacket,has,ADD,Implicit
cardigan,blouse,features,ADD,Implicit
cardigan,IBEN,has,ADD,Implicit
cardigan,material,cut,ADD,Implicit
cardigan,GANNI,sits,ADD,Implicit
cardigan,Missoni,give,ADD,Implicit
cardigan,DAY,features,ADD,Implicit
cardigan,Joyce,made,ADD,Implicit
cardigan,tie,features,ADD,Implicit
cardigan,Coast,mermaid,ADD,Implicit
cardigan,multicolor,ribbed,ADD,Implicit
cardigan,seasons,gives,ADD,Implicit
cardigan,arms,comes,ADD,Implicit
cardigan,skirt,fastening,ADD,Implicit
cardigan,shift,cut,ADD,Implicit
cardigan,Dre,closes,ADD,Implicit
cardigan,sequins,features,ADD,Implicit
cardigan,split,features,ADD,Implicit
vest,line,knitted,ADD,Implicit
vest,Phoebe,made,ADD,Implicit
vest,Issey,made,ADD,Implicit
vest,neckwarmer,stitch,ADD,Implicit
vest,Rachel,made,ADD,Implicit
vest,boyfriend,fitted,ADD,Implicit
vest,maxi,knitted,ADD,Implicit
vest,v,features,ADD,Implicit
vest,Kate,made,ADD,Implicit
vest,chunky,features,ADD,Implicit
vest,life,Pair,ADD,Implicit
